report_id,location_id,year,week,cases_current_week,cases_diff,cumulative_ytd_current_year,cumulative_ytd_prev_year
MISSISSIPPI|2022|13,MISSISSIPPI,2022,13,206,56,4288,5151
ARKANSAS|2022|13,ARKANSAS,2022,13,174,49,3167,4114
LOUISIANA|2022|13,LOUISIANA,2022,13,243,3,8031,8895
OKLAHOMA|2022|13,OKLAHOMA,2022,13,18,-43,2255,3175
ARIZONA|2022|13,ARIZONA,2022,13,490,12,9609,10270
IDAHO|2022|13,IDAHO,2022,13,44,-20,1019,1702
MONTANA|2022|13,MONTANA,2022,13,47,9,309,53
NEVADA|2022|13,NEVADA,2022,13,5,3,1596,3485
NEW MEXICO|2022|13,NEW MEXICO,2022,13,39,8,2071,3303
UTAH|2022|13,UTAH,2022,13,171,6,2734,2972
WYOMING|2022|13,WYOMING,2022,13,20,1,148,517
CALIFORNIA|2022|13,CALIFORNIA,2022,13,2133,-121,45273,47125
OREGON|2022|13,OREGON,2022,13,299,-24,4117,3936
WASHINGTON|2022|13,WASHINGTON,2022,13,487,47,4659,5209
MAINE|2022|14,MAINE,2022,14,52,-11,876,1020
NEW HAMPSHIRE|2022|14,NEW HAMPSHIRE,2022,14,48,-1,812,874
NEW JERSEY|2022|14,NEW JERSEY,2022,14,470,-16,6387,9129
NEW YORK|2022|14,NEW YORK,2022,14,727,-101,10007,9376
PENNSYLVANIA|2022|14,PENNSYLVANIA,2022,14,962,26,14270,14923
ILLINOIS|2022|14,ILLINOIS,2022,14,72,10,7479,19137
MICHIGAN|2022|14,MICHIGAN,2022,14,175,-51,6552,12275
WISCONSIN|2022|14,WISCONSIN,2022,14,420,-17,6639,8050
IOWA|2022|14,IOWA,2022,14,57,10,3358,3424
MINNESOTA|2022|14,MINNESOTA,2022,14,123,61,5449,6442
MISSOURI|2022|14,MISSOURI,2022,14,224,-11,7194,8380
NEBRASKA|2022|14,NEBRASKA,2022,14,189,-2,2559,2539
NORTH DAKOTA|2022|14,NORTH DAKOTA,2022,14,1,-1,438,1163
SOUTH DAKOTA|2022|14,SOUTH DAKOTA,2022,14,68,63,1198,1268
FLORIDA|2022|14,FLORIDA,2022,14,1507,22,25619,28033
GEORGIA|2022|14,GEORGIA,2022,14,754,9,8671,17955
NORTH CAROLINA|2022|14,NORTH CAROLINA,2022,14,9,7,10050,16711
SOUTH CAROLINA|2022|14,SOUTH CAROLINA,2022,14,716,-52,9987,10130
VIRGINIA|2022|14,VIRGINIA,2022,14,791,285,11148,10686
WEST VIRGINIA|2022|14,WEST VIRGINIA,2022,14,27,-12,1154,1496
ALABAMA|2022|14,ALABAMA,2022,14,606,102,8116,7876
KENTUCKY|2022|14,KENTUCKY,2022,14,394,122,4753,3930
MISSISSIPPI|2022|14,MISSISSIPPI,2022,14,217,11,4820,5597
TENNESSEE|2022|14,TENNESSEE,2022,14,63,-231,7488,10955
ARKANSAS|2022|14,ARKANSAS,2022,14,139,-35,3418,4458
LOUISIANA|2022|14,LOUISIANA,2022,14,273,30,8738,9473
OKLAHOMA|2022|14,OKLAHOMA,2022,14,37,19,2488,3404
TEXAS|2022|14,TEXAS,2022,14,334,0,16230,39553
ARIZONA|2022|14,ARIZONA,2022,14,482,-8,10414,11100
COLORADO|2022|14,COLORADO,2022,14,549,143,3166,7713
IDAHO|2022|14,IDAHO,2022,14,16,-28,1037,1840
MONTANA|2022|14,MONTANA,2022,14,68,21,430,62
NEW MEXICO|2022|14,NEW MEXICO,2022,14,26,-13,2281,3567
UTAH|2022|14,UTAH,2022,14,147,-24,2931,3217
WYOMING|2022|14,WYOMING,2022,14,25,5,181,556
CALIFORNIA|2022|14,CALIFORNIA,2022,14,1572,-561,47640,50813
OREGON|2022|14,OREGON,2022,14,311,12,4427,4221
WASHINGTON|2022|14,WASHINGTON,2022,14,457,-30,5116,5551
NON-US RESIDENTS|2022|14,NON-US RESIDENTS,2022,14,5,4,40,34
MAINE|2022|15,MAINE,2022,15,59,7,935,1081
VERMONT|2022|15,VERMONT,2022,15,26,-11,346,233
NEW JERSEY|2022|15,NEW JERSEY,2022,15,434,-36,6821,9752
NEW YORK|2022|15,NEW YORK,2022,15,749,22,10746,10104
PENNSYLVANIA|2022|15,PENNSYLVANIA,2022,15,819,-143,15242,15944
MICHIGAN|2022|15,MICHIGAN,2022,15,171,-4,7160,13054
WISCONSIN|2022|15,WISCONSIN,2022,15,458,38,7215,8625
IOWA|2022|15,IOWA,2022,15,50,-7,3649,3738
MINNESOTA|2022|15,MINNESOTA,2022,15,140,17,5875,6851
MISSOURI|2022|15,MISSOURI,2022,15,219,-5,7715,8951
NEBRASKA|2022|15,NEBRASKA,2022,15,174,-15,2748,2711
SOUTH DAKOTA|2022|15,SOUTH DAKOTA,2022,15,37,-31,1261,1368
DELAWARE|2022|15,DELAWARE,2022,15,106,0,1474,1403
DISTRICT OF COLUMBIA|2022|15,DISTRICT OF COLUMBIA,2022,15,89,-44,2214,1926
FLORIDA|2022|15,FLORIDA,2022,15,1483,-24,27665,30096
GEORGIA|2022|15,GEORGIA,2022,15,719,-35,9390,19287
NORTH CAROLINA|2022|15,NORTH CAROLINA,2022,15,1,-8,11190,17965
SOUTH CAROLINA|2022|15,SOUTH CAROLINA,2022,15,625,-91,10612,10788
VIRGINIA|2022|15,VIRGINIA,2022,15,730,-61,11894,11432
WEST VIRGINIA|2022|15,WEST VIRGINIA,2022,15,29,2,1249,1606
ALABAMA|2022|15,ALABAMA,2022,15,638,32,8752,8519
KENTUCKY|2022|15,KENTUCKY,2022,15,352,-42,5106,4237
MISSISSIPPI|2022|15,MISSISSIPPI,2022,15,234,17,5286,6070
ARKANSAS|2022|15,ARKANSAS,2022,15,156,17,3739,4836
LOUISIANA|2022|15,LOUISIANA,2022,15,330,57,9514,10158
OKLAHOMA|2022|15,OKLAHOMA,2022,15,57,20,2717,3673
ARIZONA|2022|15,ARIZONA,2022,15,476,-6,11194,12011
COLORADO|2022|15,COLORADO,2022,15,532,-17,4170,8208
IDAHO|2022|15,IDAHO,2022,15,168,152,1370,1984
MONTANA|2022|15,MONTANA,2022,15,48,-20,571,65
NEW MEXICO|2022|15,NEW MEXICO,2022,15,45,19,2549,3816
UTAH|2022|15,UTAH,2022,15,197,50,3183,3422
WYOMING|2022|15,WYOMING,2022,15,32,7,226,609
CALIFORNIA|2022|15,CALIFORNIA,2022,15,2234,662,53181,54603
OREGON|2022|15,OREGON,2022,15,309,-2,4736,4532
WASHINGTON|2022|15,WASHINGTON,2022,15,390,-67,5506,5819
NON-US RESIDENTS|2022|15,NON-US RESIDENTS,2022,15,4,-1,44,36
MAINE|2022|16,MAINE,2022,16,48,-11,983,1139
VERMONT|2022|16,VERMONT,2022,16,21,-5,367,247
NEW JERSEY|2022|16,NEW JERSEY,2022,16,479,45,7300,10391
NEW YORK|2022|16,NEW YORK,2022,16,834,85,11519,10803
PENNSYLVANIA|2022|16,PENNSYLVANIA,2022,16,881,62,16334,16959
ILLINOIS|2022|16,ILLINOIS,2022,16,72,0,8146,21759
INDIANA|2022|16,INDIANA,2022,16,350,0,8044,11258
MICHIGAN|2022|16,MICHIGAN,2022,16,261,90,8023,13865
WISCONSIN|2022|16,WISCONSIN,2022,16,356,-102,7653,9170
IOWA|2022|16,IOWA,2022,16,131,81,4031,4023
MINNESOTA|2022|16,MINNESOTA,2022,16,148,8,6312,7287
MISSOURI|2022|16,MISSOURI,2022,16,248,29,8497,9646
NEBRASKA|2022|16,NEBRASKA,2022,16,140,-34,2916,2888
SOUTH DAKOTA|2022|16,SOUTH DAKOTA,2022,16,1,-36,1262,1461
DISTRICT OF COLUMBIA|2022|16,DISTRICT OF COLUMBIA,2022,16,102,13,2406,2019
FLORIDA|2022|16,FLORIDA,2022,16,1337,-146,29542,32192
GEORGIA|2022|16,GEORGIA,2022,16,794,75,10184,20591
NORTH CAROLINA|2022|16,NORTH CAROLINA,2022,16,3,2,12514,19182
SOUTH CAROLINA|2022|16,SOUTH CAROLINA,2022,16,511,-114,11123,11648
VIRGINIA|2022|16,VIRGINIA,2022,16,821,91,12734,12207
WEST VIRGINIA|2022|16,WEST VIRGINIA,2022,16,17,-12,1324,1717
ALABAMA|2022|16,ALABAMA,2022,16,561,-77,9376,9157
KENTUCKY|2022|16,KENTUCKY,2022,16,356,4,5462,4589
MISSISSIPPI|2022|16,MISSISSIPPI,2022,16,160,-74,5761,6496
ARKANSAS|2022|16,ARKANSAS,2022,16,128,-28,3967,5197
LOUISIANA|2022|16,LOUISIANA,2022,16,226,-104,9992,10894
OKLAHOMA|2022|16,OKLAHOMA,2022,16,51,-6,2901,3946
ARIZONA|2022|16,ARIZONA,2022,16,469,-7,11928,12884
IDAHO|2022|16,IDAHO,2022,16,75,-93,1444,2100
MONTANA|2022|16,MONTANA,2022,16,46,-2,647,73
NEVADA|2022|16,NEVADA,2022,16,3,-2,2488,4273
NEW MEXICO|2022|16,NEW MEXICO,2022,16,32,-13,2741,4001
UTAH|2022|16,UTAH,2022,16,146,-51,3390,3670
WYOMING|2022|16,WYOMING,2022,16,22,-10,257,654
CALIFORNIA|2022|16,CALIFORNIA,2022,16,1820,-414,55691,58426
OREGON|2022|16,OREGON,2022,16,323,14,5058,4823
WASHINGTON|2022|16,WASHINGTON,2022,16,442,52,5948,6234
NON-US RESIDENTS|2022|16,NON-US RESIDENTS,2022,16,3,-1,47,36
VERMONT|2022|17,VERMONT,2022,17,20,-1,390,269
NEW JERSEY|2022|17,NEW JERSEY,2022,17,424,-55,7724,11023
NEW YORK|2022|17,NEW YORK,2022,17,782,-52,12298,11590
PENNSYLVANIA|2022|17,PENNSYLVANIA,2022,17,949,68,17432,18034
ILLINOIS|2022|17,ILLINOIS,2022,17,72,0,8982,22896
MICHIGAN|2022|17,MICHIGAN,2022,17,238,-23,8629,14732
WISCONSIN|2022|17,WISCONSIN,2022,17,464,108,8217,9764
IOWA|2022|17,IOWA,2022,17,41,-90,4196,4317
NEBRASKA|2022|17,NEBRASKA,2022,17,145,5,3113,3068
NORTH DAKOTA|2022|17,NORTH DAKOTA,2022,17,1,0,444,1404
SOUTH DAKOTA|2022|17,SOUTH DAKOTA,2022,17,53,52,1445,1536
DISTRICT OF COLUMBIA|2022|17,DISTRICT OF COLUMBIA,2022,17,77,-25,2540,2155
FLORIDA|2022|17,FLORIDA,2022,17,1344,7,31455,34260
GEORGIA|2022|17,GEORGIA,2022,17,641,-153,10825,21875
SOUTH CAROLINA|2022|17,SOUTH CAROLINA,2022,17,923,412,12169,12378
VIRGINIA|2022|17,VIRGINIA,2022,17,795,-26,13589,12911
WEST VIRGINIA|2022|17,WEST VIRGINIA,2022,17,51,34,1431,1825
ALABAMA|2022|17,ALABAMA,2022,17,563,2,9955,9773
KENTUCKY|2022|17,KENTUCKY,2022,17,386,30,5825,4899
MISSISSIPPI|2022|17,MISSISSIPPI,2022,17,161,1,6160,6926
TENNESSEE|2022|17,TENNESSEE,2022,17,296,233,8522,13467
ARKANSAS|2022|17,ARKANSAS,2022,17,158,30,4233,5703
LOUISIANA|2022|17,LOUISIANA,2022,17,326,100,10763,11545
OKLAHOMA|2022|17,OKLAHOMA,2022,17,65,14,3154,4247
ARIZONA|2022|17,ARIZONA,2022,17,464,-5,12667,13764
IDAHO|2022|17,IDAHO,2022,17,112,37,1674,2231
NEW MEXICO|2022|17,NEW MEXICO,2022,17,71,39,2982,4205
UTAH|2022|17,UTAH,2022,17,143,-3,3582,3886
WYOMING|2022|17,WYOMING,2022,17,25,3,289,697
CALIFORNIA|2022|17,CALIFORNIA,2022,17,2234,414,60576,62246
OREGON|2022|17,OREGON,2022,17,315,-8,5373,5100
WASHINGTON|2022|17,WASHINGTON,2022,17,430,-12,6378,6602
NON-US RESIDENTS|2022|17,NON-US RESIDENTS,2022,17,4,1,51,38
MAINE|2022|18,MAINE,2022,18,66,18,1158,1282
VERMONT|2022|18,VERMONT,2022,18,23,3,413,289
NEW JERSEY|2022|18,NEW JERSEY,2022,18,483,59,8207,11663
NEW YORK|2022|18,NEW YORK,2022,18,843,61,13135,12414
PENNSYLVANIA|2022|18,PENNSYLVANIA,2022,18,965,16,18550,19009
MICHIGAN|2022|18,MICHIGAN,2022,18,193,-45,9259,15529
WISCONSIN|2022|18,WISCONSIN,2022,18,382,-82,8672,10293
MINNESOTA|2022|18,MINNESOTA,2022,18,128,-20,7228,8157
NEBRASKA|2022|18,NEBRASKA,2022,18,142,-3,3295,3238
SOUTH DAKOTA|2022|18,SOUTH DAKOTA,2022,18,33,-20,1517,1630
DISTRICT OF COLUMBIA|2022|18,DISTRICT OF COLUMBIA,2022,18,97,20,2713,2268
FLORIDA|2022|18,FLORIDA,2022,18,1468,124,33602,36328
GEORGIA|2022|18,GEORGIA,2022,18,832,191,11657,23113
NORTH CAROLINA|2022|18,NORTH CAROLINA,2022,18,5,2,15070,21813
SOUTH CAROLINA|2022|18,SOUTH CAROLINA,2022,18,746,-177,12933,13185
VIRGINIA|2022|18,VIRGINIA,2022,18,754,-41,14402,13627
WEST VIRGINIA|2022|18,WEST VIRGINIA,2022,18,40,-11,1525,1920
ALABAMA|2022|18,ALABAMA,2022,18,544,-19,10538,10411
KENTUCKY|2022|18,KENTUCKY,2022,18,396,10,6161,5271
MISSISSIPPI|2022|18,MISSISSIPPI,2022,18,195,34,6586,7309
ARKANSAS|2022|18,ARKANSAS,2022,18,141,-17,4542,6086
LOUISIANA|2022|18,LOUISIANA,2022,18,313,-13,11431,12248
OKLAHOMA|2022|18,OKLAHOMA,2022,18,46,-19,3363,4527
ARIZONA|2022|18,ARIZONA,2022,18,472,8,13494,14519
COLORADO|2022|18,COLORADO,2022,18,550,18,6153,9539
IDAHO|2022|18,IDAHO,2022,18,62,-50,1738,2364
NEVADA|2022|18,NEVADA,2022,18,3,0,3142,4833
NEW MEXICO|2022|18,NEW MEXICO,2022,18,43,-28,3156,4415
UTAH|2022|18,UTAH,2022,18,175,32,3808,4122
WYOMING|2022|18,WYOMING,2022,18,26,1,321,745
CALIFORNIA|2022|18,CALIFORNIA,2022,18,1882,-352,63997,66019
OREGON|2022|18,OREGON,2022,18,247,-68,5619,5402
WASHINGTON|2022|18,WASHINGTON,2022,18,438,8,6818,6902
NON-US RESIDENTS|2022|18,NON-US RESIDENTS,2022,18,2,-2,53,47
MAINE|2022|19,MAINE,2022,19,55,-11,1228,1339
RHODE ISLAND|2022|19,RHODE ISLAND,2022,19,70,-63,1599,1798
VERMONT|2022|19,VERMONT,2022,19,23,0,436,301
NEW JERSEY|2022|19,NEW JERSEY,2022,19,464,-19,8671,12327
NEW YORK|2022|19,NEW YORK,2022,19,713,-130,13846,13168
PENNSYLVANIA|2022|19,PENNSYLVANIA,2022,19,854,-111,19548,19970
ILLINOIS|2022|19,ILLINOIS,2022,19,75,3,9676,25492
MICHIGAN|2022|19,MICHIGAN,2022,19,218,25,9999,16312
WISCONSIN|2022|19,WISCONSIN,2022,19,401,19,9265,10867
IOWA|2022|19,IOWA,2022,19,65,24,4737,4845
MISSOURI|2022|19,MISSOURI,2022,19,250,2,10678,11585
NEBRASKA|2022|19,NEBRASKA,2022,19,157,15,3514,3416
SOUTH DAKOTA|2022|19,SOUTH DAKOTA,2022,19,1,-32,1518,1718
DISTRICT OF COLUMBIA|2022|19,DISTRICT OF COLUMBIA,2022,19,115,18,2873,2421
FLORIDA|2022|19,FLORIDA,2022,19,1492,24,35801,38440
GEORGIA|2022|19,GEORGIA,2022,19,780,-52,23106,24366
NORTH CAROLINA|2022|19,NORTH CAROLINA,2022,19,7,2,16366,23079
SOUTH CAROLINA|2022|19,SOUTH CAROLINA,2022,19,662,-84,13597,13839
VIRGINIA|2022|19,VIRGINIA,2022,19,726,-28,15210,14476
WEST VIRGINIA|2022|19,WEST VIRGINIA,2022,19,42,2,1607,2013
ALABAMA|2022|19,ALABAMA,2022,19,565,21,11163,11017
KENTUCKY|2022|19,KENTUCKY,2022,19,352,-44,6519,5700
ARKANSAS|2022|19,ARKANSAS,2022,19,194,53,4893,6454
LOUISIANA|2022|19,LOUISIANA,2022,19,261,-52,12018,12953
OKLAHOMA|2022|19,OKLAHOMA,2022,19,44,-2,3535,4820
ARIZONA|2022|19,ARIZONA,2022,19,243,-229,13993,15357
MONTANA|2022|19,MONTANA,2022,19,59,13,965,88
NEW MEXICO|2022|19,NEW MEXICO,2022,19,19,-24,3389,4656
UTAH|2022|19,UTAH,2022,19,153,-22,4028,4313
WYOMING|2022|19,WYOMING,2022,19,36,10,362,804
CALIFORNIA|2022|19,CALIFORNIA,2022,19,2220,338,68036,69797
OREGON|2022|19,OREGON,2022,19,291,44,5910,5702
WASHINGTON|2022|19,WASHINGTON,2022,19,459,21,7277,7216
US TERRITORIES|2022|19,US TERRITORIES,2022,19,1,0,280,1541
PUERTO RICO|2022|19,PUERTO RICO,2022,19,1,0,280,1541
NON-US RESIDENTS|2022|19,NON-US RESIDENTS,2022,19,1,-1,54,48
MAINE|2022|20,MAINE,2022,20,49,-6,1281,1413
VERMONT|2022|20,VERMONT,2022,20,18,-5,462,317
NEW JERSEY|2022|20,NEW JERSEY,2022,20,492,28,9163,12955
NEW YORK|2022|20,NEW YORK,2022,20,644,-69,14464,13898
PENNSYLVANIA|2022|20,PENNSYLVANIA,2022,20,898,44,20606,20938
ILLINOIS|2022|20,ILLINOIS,2022,20,65,-10,10302,26843
MICHIGAN|2022|20,MICHIGAN,2022,20,181,-37,10824,17056
WISCONSIN|2022|20,WISCONSIN,2022,20,407,6,9754,11393
MINNESOTA|2022|20,MINNESOTA,2022,20,116,-12,8065,9012
MISSOURI|2022|20,MISSOURI,2022,20,299,49,11325,12128
NEBRASKA|2022|20,NEBRASKA,2022,20,153,-4,3688,3604
SOUTH DAKOTA|2022|20,SOUTH DAKOTA,2022,20,16,15,1649,1803
FLORIDA|2022|20,FLORIDA,2022,20,1456,-36,38027,40450
GEORGIA|2022|20,GEORGIA,2022,20,765,-15,23871,25674
NORTH CAROLINA|2022|20,NORTH CAROLINA,2022,20,3,-4,17535,24410
SOUTH CAROLINA|2022|20,SOUTH CAROLINA,2022,20,597,-65,14194,14534
VIRGINIA|2022|20,VIRGINIA,2022,20,803,77,16074,15256
WEST VIRGINIA|2022|20,WEST VIRGINIA,2022,20,36,-6,1685,2103
ALABAMA|2022|20,ALABAMA,2022,20,532,-33,11723,11711
KENTUCKY|2022|20,KENTUCKY,2022,20,480,128,6996,6064
MISSISSIPPI|2022|20,MISSISSIPPI,2022,20,224,29,7501,8239
TENNESSEE|2022|20,TENNESSEE,2022,20,223,-73,10818,15671
ARKANSAS|2022|20,ARKANSAS,2022,20,186,-8,5221,6763
LOUISIANA|2022|20,LOUISIANA,2022,20,264,3,12868,13641
OKLAHOMA|2022|20,OKLAHOMA,2022,20,50,6,3828,5085
ARIZONA|2022|20,ARIZONA,2022,20,471,228,15126,16188
COLORADO|2022|20,COLORADO,2022,20,592,42,7373,10780
NEW MEXICO|2022|20,NEW MEXICO,2022,20,65,46,3746,4889
UTAH|2022|20,UTAH,2022,20,142,-11,4227,4568
WYOMING|2022|20,WYOMING,2022,20,21,-15,396,849
OREGON|2022|20,OREGON,2022,20,319,28,6229,6007
WASHINGTON|2022|20,WASHINGTON,2022,20,357,-102,7634,20283
NON-US RESIDENTS|2022|20,NON-US RESIDENTS,2022,20,4,3,57,48
MAINE|2022|21,MAINE,2022,21,32,-17,1325,1468
VERMONT|2022|21,VERMONT,2022,21,14,-4,476,328
NEW YORK|2022|21,NEW YORK,2022,21,848,204,15238,14603
PENNSYLVANIA|2022|21,PENNSYLVANIA,2022,21,923,25,21663,21908
ILLINOIS|2022|21,ILLINOIS,2022,21,60,-5,11116,28082
MICHIGAN|2022|21,MICHIGAN,2022,21,146,-35,11352,17914
WISCONSIN|2022|21,WISCONSIN,2022,21,321,-86,10119,11938
IOWA|2022|21,IOWA,2022,21,49,-16,5349,5389
MINNESOTA|2022|21,MINNESOTA,2022,21,146,30,8517,9454
MISSOURI|2022|21,MISSOURI,2022,21,225,-74,12114,12736
NEBRASKA|2022|21,NEBRASKA,2022,21,119,-34,3841,3788
SOUTH DAKOTA|2022|21,SOUTH DAKOTA,2022,21,14,-2,1691,1879
DELAWARE|2022|21,DELAWARE,2022,21,114,8,2108,1942
FLORIDA|2022|21,FLORIDA,2022,21,1370,-86,39846,42505
SOUTH CAROLINA|2022|21,SOUTH CAROLINA,2022,21,752,155,14957,15226
VIRGINIA|2022|21,VIRGINIA,2022,21,750,-53,16878,15996
ALABAMA|2022|21,ALABAMA,2022,21,348,-184,12104,12234
KENTUCKY|2022|21,KENTUCKY,2022,21,269,-211,7270,6429
ARKANSAS|2022|21,ARKANSAS,2022,21,121,-65,5491,7120
LOUISIANA|2022|21,LOUISIANA,2022,21,288,24,13613,14356
OKLAHOMA|2022|21,OKLAHOMA,2022,21,69,19,4129,5323
TEXAS|2022|21,TEXAS,2022,21,5,-329,23542,61442
ARIZONA|2022|21,ARIZONA,2022,21,472,1,15992,17033
IDAHO|2022|21,IDAHO,2022,21,25,-37,1770,2730
MONTANA|2022|21,MONTANA,2022,21,37,-22,1086,100
NEW MEXICO|2022|21,NEW MEXICO,2022,21,49,-16,3951,5123
UTAH|2022|21,UTAH,2022,21,152,10,4448,4782
WYOMING|2022|21,WYOMING,2022,21,24,3,431,880
CALIFORNIA|2022|21,CALIFORNIA,2022,21,2103,-117,75589,77305
OREGON|2022|21,OREGON,2022,21,287,-32,6516,6308
WASHINGTON|2022|21,WASHINGTON,2022,21,436,79,8070,21150
NON-US RESIDENTS|2022|21,NON-US RESIDENTS,2022,21,2,-2,59,51
MAINE|2022|22,MAINE,2022,22,45,13,1397,1521
VERMONT|2022|22,VERMONT,2022,22,26,12,516,339
NEW JERSEY|2022|22,NEW JERSEY,2022,22,392,-100,9979,14230
PENNSYLVANIA|2022|22,PENNSYLVANIA,2022,22,607,-316,22337,22772
MICHIGAN|2022|22,MICHIGAN,2022,22,162,16,12192,18678
OHIO|2022|22,OHIO,2022,22,653,-8,21979,24783
WISCONSIN|2022|22,WISCONSIN,2022,22,351,30,10576,12385
IOWA|2022|22,IOWA,2022,22,29,-20,5559,5620
MINNESOTA|2022|22,MINNESOTA,2022,22,70,-76,8836,9820
NEBRASKA|2022|22,NEBRASKA,2022,22,126,7,4021,3956
DISTRICT OF COLUMBIA|2022|22,DISTRICT OF COLUMBIA,2022,22,41,-74,3283,2797
FLORIDA|2022|22,FLORIDA,2022,22,1033,-337,41333,44108
SOUTH CAROLINA|2022|22,SOUTH CAROLINA,2022,22,578,-174,15536,15749
VIRGINIA|2022|22,VIRGINIA,2022,22,605,-145,17538,16593
ALABAMA|2022|22,ALABAMA,2022,22,426,78,12563,12698
KENTUCKY|2022|22,KENTUCKY,2022,22,177,-92,7448,6765
LOUISIANA|2022|22,LOUISIANA,2022,22,217,-71,14170,15056
OKLAHOMA|2022|22,OKLAHOMA,2022,22,40,-29,4326,5553
ARIZONA|2022|22,ARIZONA,2022,22,363,-109,16640,17718
IDAHO|2022|22,IDAHO,2022,22,59,34,1834,2825
MONTANA|2022|22,MONTANA,2022,22,50,13,1161,104
NEW MEXICO|2022|22,NEW MEXICO,2022,22,38,-11,4164,5346
UTAH|2022|22,UTAH,2022,22,127,-25,4636,4950
WYOMING|2022|22,WYOMING,2022,22,22,-2,465,915
OREGON|2022|22,OREGON,2022,22,265,-22,6788,6619
WASHINGTON|2022|22,WASHINGTON,2022,22,327,-109,8397,21816
MAINE|2022|23,MAINE,2022,23,46,1,1449,1573
MASSACHUSETTS|2022|23,MASSACHUSETTS,2022,23,373,0,11642,11668
VERMONT|2022|23,VERMONT,2022,23,28,2,544,359
NEW JERSEY|2022|23,NEW JERSEY,2022,23,466,74,10445,14897
NEW YORK|2022|23,NEW YORK,2022,23,760,-88,16694,17641
PENNSYLVANIA|2022|23,PENNSYLVANIA,2022,23,893,286,23396,23747
ILLINOIS|2022|23,ILLINOIS,2022,23,80,20,12518,30613
MICHIGAN|2022|23,MICHIGAN,2022,23,138,-24,12717,19483
WISCONSIN|2022|23,WISCONSIN,2022,23,288,-63,10934,12914
IOWA|2022|23,IOWA,2022,23,53,24,5843,5884
KANSAS|2022|23,KANSAS,2022,23,136,110,5025,6886
MINNESOTA|2022|23,MINNESOTA,2022,23,136,66,9282,10233
MISSOURI|2022|23,MISSOURI,2022,23,265,40,13514,13902
NEBRASKA|2022|23,NEBRASKA,2022,23,95,-31,4153,4126
NORTH DAKOTA|2022|23,NORTH DAKOTA,2022,23,20,19,1245,1868
SOUTH DAKOTA|2022|23,SOUTH DAKOTA,2022,23,9,-5,1788,2026
DELAWARE|2022|23,DELAWARE,2022,23,104,-10,2233,2127
DISTRICT OF COLUMBIA|2022|23,DISTRICT OF COLUMBIA,2022,23,89,48,3429,2937
FLORIDA|2022|23,FLORIDA,2022,23,1371,338,43466,46203
NORTH CAROLINA|2022|23,NORTH CAROLINA,2022,23,2,-1,21026,28058
SOUTH CAROLINA|2022|23,SOUTH CAROLINA,2022,23,555,-23,16092,16547
VIRGINIA|2022|23,VIRGINIA,2022,23,706,101,18350,17407
WEST VIRGINIA|2022|23,WEST VIRGINIA,2022,23,27,-9,1926,2395
ALABAMA|2022|23,ALABAMA,2022,23,413,-13,13059,13347
KENTUCKY|2022|23,KENTUCKY,2022,23,218,41,7677,7231
ARKANSAS|2022|23,ARKANSAS,2022,23,147,26,5838,7822
LOUISIANA|2022|23,LOUISIANA,2022,23,469,252,15044,15786
OKLAHOMA|2022|23,OKLAHOMA,2022,23,44,4,4636,9158
ARIZONA|2022|23,ARIZONA,2022,23,462,99,17399,18572
COLORADO|2022|23,COLORADO,2022,23,525,-67,8887,12324
IDAHO|2022|23,IDAHO,2022,23,24,-35,1869,2900
NEW MEXICO|2022|23,NEW MEXICO,2022,23,49,11,4370,5579
UTAH|2022|23,UTAH,2022,23,133,6,4834,5140
WYOMING|2022|23,WYOMING,2022,23,28,6,496,955
CALIFORNIA|2022|23,CALIFORNIA,2022,23,2066,-37,82242,84415
OREGON|2022|23,OREGON,2022,23,282,17,7069,6971
WASHINGTON|2022|23,WASHINGTON,2022,23,434,107,8832,22629
MASSACHUSETTS|2022|24,MASSACHUSETTS,2022,24,411,38,12203,12074
VERMONT|2022|24,VERMONT,2022,24,21,-7,565,375
NEW JERSEY|2022|24,NEW JERSEY,2022,24,455,-11,10900,15553
NEW YORK|2022|24,NEW YORK,2022,24,775,15,17414,18455
PENNSYLVANIA|2022|24,PENNSYLVANIA,2022,24,555,-338,23975,24740
MICHIGAN|2022|24,MICHIGAN,2022,24,140,2,13311,20306
WISCONSIN|2022|24,WISCONSIN,2022,24,356,68,11385,13446
IOWA|2022|24,IOWA,2022,24,53,0,6116,6170
KANSAS|2022|24,KANSAS,2022,24,183,47,5208,7140
MISSOURI|2022|24,MISSOURI,2022,24,242,-23,14103,14410
SOUTH DAKOTA|2022|24,SOUTH DAKOTA,2022,24,19,10,1824,2109
DISTRICT OF COLUMBIA|2022|24,DISTRICT OF COLUMBIA,2022,24,35,-54,3498,3067
FLORIDA|2022|24,FLORIDA,2022,24,1577,206,45692,48396
GEORGIA|2022|24,GEORGIA,2022,24,686,-79,24557,30575
NORTH CAROLINA|2022|24,NORTH CAROLINA,2022,24,4,2,22406,29397
SOUTH CAROLINA|2022|24,SOUTH CAROLINA,2022,24,675,120,16768,17244
VIRGINIA|2022|24,VIRGINIA,2022,24,699,-7,19100,18238
WEST VIRGINIA|2022|24,WEST VIRGINIA,2022,24,13,-14,1981,2484
ALABAMA|2022|24,ALABAMA,2022,24,574,161,13666,13973
KENTUCKY|2022|24,KENTUCKY,2022,24,278,60,7965,7634
MISSISSIPPI|2022|24,MISSISSIPPI,2022,24,208,-16,8079,9892
